 Flow Duration,Total Length of Fwd Packets, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Average Packet Size,Active Mean, Active Std,Idle Mean, Idle Std, Label
85162311,373,0.152649686,7096859.25,24500000,920.6153846,5,0,85000000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
98547668,365,0.121768483,8958878.909,29700000,996.6666667,43,0,98500000,0,DoS Hulk
99946048,408,0.140075574,7688157.538,27700000,857.7857143,10989,0,99900000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
87315049,1056,0.171791692,6236789.214,23200000,843.4,1372,0,86700000,0,DoS Hulk
84940150,364,0.153048941,7078345.833,24500000,920.3846154,8987,0,84800000,0,DoS Hulk
99901896,347,0.14013748,7684761.231,27700000,853.4285714,12997,0,99700000,0,DoS Hulk
98502661,311,0.13197613,8208555.083,28400000,916.3076923,13007,0,98400000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
84214279,425,0.154368121,7017856.583,24300000,925.0769231,10998,0,84100000,0,DoS Hulk
99728972,415,0.120326117,9066270.182,30100000,1000.833333,6,0,99700000,0,DoS Hulk
115859055,352,0.103574123,10500000,30000000,995.5833333,962,0,57900000,59200000,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
5,0,600000,2.5,0.707106781,0,0,0,0,0,DoS Hulk
16033350,330,0.561329978,2004168.75,5667893.708,1325,0,0,16000000,0,DoS Hulk
98360915,364,0.142332958,7566224.231,27300000,854.2142857,4970,0,98400000,0,DoS Hulk
991,6,4036.326942,330.3333333,568.693532,1.5,0,0,0,0,DoS Hulk
84367121,324,0.165941422,6489778.538,23400000,851.3571429,972,0,84200000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
84336230,367,0.154144903,7028019.167,24300000,920.6153846,11991,0,84200000,0,DoS Hulk
951,0,2103.049422,951,0,0,0,0,0,0,DoS Hulk
98443313,367,0.121897564,8949392.091,29600000,996.8333333,5,0,98300000,0,DoS Hulk
210544,349,42.7464093,26318,68805.3888,1327.111111,0,0,0,0,DoS Hulk
128815,342,77.63071071,14312.77778,38759.92861,1193.7,0,0,0,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
86109171,342,0.139357978,7828106.455,25900000,994.75,983,0,85900000,0,DoS Hulk
100489622,316,0.129366593,8374135.167,29000000,916.6923077,11000,0,100000000,0,DoS Hulk
98479656,361,0.152315723,7034261.143,26300000,797.0666667,2049,0,98500000,0,DoS Hulk
97542775,365,0.153778688,6967341.071,26100000,797.3333333,15,0,97500000,0,DoS Hulk
100593099,355,0.119292478,9144827.182,29900000,996.3333333,11960,0,99400000,0,DoS Hulk
100630837,363,0.099373118,11200000,33500000,1196.4,0,0,101000000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
98341747,375,0.152529322,7024410.5,26300000,798,2026,0,98300000,0,DoS Hulk
7042,367,994.0357853,1173.666667,2362.118851,1708.857143,0,0,0,0,DoS Hulk
84077092,374,0.15462,7006424.333,24200000,921.1538462,10022,0,83900000,0,DoS Hulk
86013133,351,0.174391973,6143795.214,22700000,796.4,1997,0,85000000,0,DoS Hulk
99586950,357,0.150622145,7113353.571,26600000,796.8,979,0,99500000,0,DoS Hulk
989,0,2022.244692,989,0,0,0,0,0,0,DoS Hulk
100658996,339,0.149017977,7189928.286,26600000,795.6,3001,0,99500000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
4,0,750000,2,1.414213562,0,0,0,0,0,DoS Hulk
85483856,380,0.163773614,6575681.231,23400000,855.7857143,10004,0,84500000,0,DoS Hulk
5,0,400000,5,0,0,0,0,0,0,DoS Hulk
98528871,398,0.121791713,8957170.091,29700000,999.4166667,5,0,98400000,0,DoS Hulk
97698439,397,0.112591359,9769843.9,30900000,1090.181818,463,0,97700000,0,DoS Hulk
100183616,335,0.139743409,7706432,27800000,852.1428571,989,0,100000000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
146837,348,68.10272615,16315.22222,44763.90071,1194.3,0,0,0,0,DoS Hulk
98373560,300,0.152479996,7026682.857,26300000,793,3007,0,98400000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
85204119,706,0.152574783,7100343.25,24500000,946.2307692,985,0,84800000,0,DoS Hulk
12983,12,231.0714011,6491.5,9116.72773,6,0,0,0,0,DoS Hulk
98538609,622,0.172521209,6158663.062,24500000,718.6470588,1220,0,98200000,0,DoS Hulk
83861246,358,0.155017969,6988437.167,24200000,919.4615385,931,0,83700000,0,DoS Hulk
101768016,6,0.07861016,14500000,38500000,0.75,987,0,102000000,0,DoS Hulk
100854024,359,0.12889917,8404502,29000000,920,9981,0,101000000,0,DoS Hulk
81530600,668,0.196245336,5435373.333,20900000,766.4375,5920,0,81200000,0,DoS Hulk
84224054,313,0.166223298,6478773.385,23300000,850.5714286,974,0,84000000,0,DoS Hulk
85690822,302,0.163378057,6591601.692,23700000,849.7857143,1704,0,85500000,0,DoS Hulk
191,0,15706.80628,95.5,3.535533906,0,0,0,0,0,DoS Hulk
98762699,313,0.111378082,9876269.9,31200000,1082.545455,1010,0,98700000,0,DoS Hulk
38558,344,233.4145962,4819.75,9640.196215,1326.555556,0,0,0,0,DoS Hulk
100095628,873,0.149856695,7149687.714,26300000,831.2,987,0,98600000,0,DoS Hulk
85010037,375,0.141159802,7728185.182,25600000,997.5,2993,0,84900000,0,DoS Hulk
98220903,291,0.101811322,10900000,32700000,1188.6,993,0,98200000,0,DoS Hulk
85973044,329,0.151210186,7164420.333,24800000,917.6923077,9950,0,85800000,0,DoS Hulk
98941862,341,0.1111764,9894186.2,31300000,1085.090909,4,0,98900000,0,DoS Hulk
997,6,4012.036108,332.3333333,573.8861676,1.5,0,0,0,0,DoS Hulk
130883,358,61.12329332,18697.57143,44912.51037,1494.125,0,0,0,0,DoS Hulk
98299926,344,0.142421267,7561532.769,27300000,853.2142857,11014,0,98300000,0,DoS Hulk
84996169,303,0.141182834,7726924.455,25600000,992,10983,0,84800000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
99056856,374,0.131237761,8254738,28600000,920.6923077,3008,0,99000000,0,DoS Hulk
1029,0,1943.634597,1029,0,0,0,0,0,0,DoS Hulk
99019682,319,0.121188028,9001789.273,29800000,992.8333333,3,0,98900000,0,DoS Hulk
98299581,369,0.1220758,8936325.545,29600000,997.5,10004,0,98300000,0,DoS Hulk
1005,0,1990.049751,1005,0,0,0,0,0,0,DoS Hulk
98228144,346,0.132344962,8185678.667,28400000,919,13000,0,98200000,0,DoS Hulk
99511612,408,0.120588942,9046510.182,30000000,1000.25,970,0,99400000,0,DoS Hulk
84861190,315,0.141407397,7714653.636,25500000,993,13057,0,84700000,0,DoS Hulk
85531343,354,0.175374307,6109381.643,22500000,796.6,1003,0,84400000,0,DoS Hulk
85308127,367,0.117222126,9478680.778,28400000,1196.8,0,0,85200000,0,DoS Hulk
85743023,333,0.174941348,6124501.643,22900000,795.2,2415,0,85600000,0,DoS Hulk
100438820,348,0.169257265,6277426.25,24800000,702.5294118,1951,0,99300000,0,DoS Hulk
99944012,385,0.150084029,7138858,26700000,798.6666667,1000,0,99900000,0,DoS Hulk
993,0,2014.098691,993,0,0,0,0,0,0,DoS Hulk
98322444,306,0.111876796,9832244.4,31100000,1081.909091,5,0,98300000,0,DoS Hulk
86,0,23255.81395,86,0,0,0,0,0,0,DoS Hulk
83643203,360,0.155422073,6970266.917,24100000,919.6153846,1004,0,83500000,0,DoS Hulk
67915571,387,0.176689967,6174142.818,20400000,999,10986,0,67800000,0,DoS Hulk
85038030,321,0.152872779,7086502.5,24500000,916.6153846,1986,0,84900000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
84260167,318,0.154284052,7021680.583,24300000,916.3846154,1981,0,84100000,0,DoS Hulk
98968834,316,0.131354483,8247402.833,28500000,916.6923077,13020,0,98800000,0,DoS Hulk
98542715,349,0.121774603,8958428.636,29700000,995.3333333,4,0,98400000,0,DoS Hulk
99592788,314,0.13053154,8299399,28700000,916.0769231,1992,0,99600000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
82611163,381,0.157363721,6884263.583,23800000,921.2307692,6999,0,82500000,0,DoS Hulk
85386023,377,0.152249742,7115501.917,24600000,920.9230769,659,0,85200000,0,DoS Hulk
84442099,355,0.165794079,6495546.077,23100000,854,11973,0,83300000,0,DoS Hulk
98352609,411,0.152512477,7025186.357,26300000,800.4,1852,0,98300000,0,DoS Hulk
116709165,395,0.119956303,8977628.077,27900000,856.4285714,8,0,58300000,59800000,DoS Hulk
98694782,330,0.131719223,8224565.167,28400000,917.3076923,477,0,98500000,0,DoS Hulk
48,0,41666.66667,48,0,0,0,0,0,0,DoS Hulk
49,0,40816.32653,49,0,0,0,0,0,0,DoS Hulk
99806690,716,0.13025179,8317224.167,28700000,947.4615385,14018,0,99400000,0,DoS Hulk
992,0,2016.129032,992,0,0,0,0,0,0,DoS Hulk
85961413,317,0.116331266,9551268.111,28600000,1191.8,0,0,85800000,0,DoS Hulk
13949,12,215.0691806,6974.5,9680.998941,6,0,0,0,0,DoS Hulk
99301528,317,0.171195754,6206345.5,24500000,700.7058824,3160,0,98200000,0,DoS Hulk
86240350,672,0.173932504,6160025,22900000,817.8,929,0,85900000,0,DoS Hulk
12988,12,230.9824453,6494,9183.902874,6,0,0,0,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
85002037,342,0.152937511,7083503.083,24500000,918.6923077,8980,0,84800000,0,DoS Hulk
85224322,340,0.187739833,5681621.467,22000000,745.9375,7,0,85100000,0,DoS Hulk
231,0,8658.008658,231,0,0,0,0,0,0,DoS Hulk
85836470,370,0.174750896,6131176.429,22900000,797.6666667,1988,0,85700000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
85623022,384,0.163507427,6586386.308,23700000,855.6428571,950,0,85400000,0,DoS Hulk
983,0,2034.587996,983,0,0,0,0,0,0,DoS Hulk
99859666,352,0.150210797,7132833.286,26700000,796.4666667,1310,0,99800000,0,DoS Hulk
33567,372,238.3293115,4795.285714,9175.125026,1495.875,0,0,0,0,DoS Hulk
48,0,62500,24,31.11269837,0,0,0,0,0,DoS Hulk
98837666,333,0.131528804,8236472.167,28500000,918,11004,0,98700000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
98361154,409,0.121999382,8941923.091,29700000,1000.833333,12995,0,98300000,0,DoS Hulk
98338875,424,0.142364858,7564528.846,27300000,858.5,1007,0,98300000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
5752,368,1390.820584,821.7142857,1495.781146,1495.375,0,0,0,0,DoS Hulk
101013651,358,0.138595129,7770280.846,27700000,853.7857143,1011,0,99900000,0,DoS Hulk
100671939,366,0.12913231,8389328.25,29000000,920.0769231,2007,0,101000000,0,DoS Hulk
86049090,313,0.127834007,8604909,27200000,1082.545455,6,0,85900000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
99771947,1062,0.140320004,7674765.154,27500000,904.5,13018,0,99200000,0,DoS Hulk
1988,0,3018.108652,397.6,382.3052445,0,0,0,0,0,DoS Hulk
86050664,322,0.174315912,6146476,22900000,794.4666667,1355,0,85900000,0,DoS Hulk
97692733,378,0.153542639,6978052.357,26100000,798.2,2002,0,97700000,0,DoS Hulk
85306209,326,0.140669714,7755109.909,25700000,993.9166667,9999,0,85100000,0,DoS Hulk
84924251,379,0.200178392,5307765.687,21200000,704.3529412,5009,0,84800000,0,DoS Hulk
83652122,313,0.155405502,6971010.167,24100000,916,958,0,83500000,0,DoS Hulk
34377503,325,0.378154283,2864791.917,9868140.382,917.3846154,9983,0,34200000,0,DoS Hulk
98593913,336,0.162281824,6572927.533,25400000,745.6875,12,0,98400000,0,DoS Hulk
84930170,358,0.153066925,7077514.167,24500000,919.4615385,5,0,84800000,0,DoS Hulk
98293732,362,0.142430242,7561056.308,27200000,854.5,24949,0,98200000,0,DoS Hulk
100030057,380,0.119963942,9093641.545,30100000,997.9166667,989,0,99900000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
83293110,327,0.180086924,5949507.857,22200000,794.8,3987,0,83100000,0,DoS Hulk
99664644,351,0.13043743,8305387,28700000,918.9230769,1015,0,99500000,0,DoS Hulk
98360055,340,0.122000745,8941823.182,29700000,994.5833333,2,0,98400000,0,DoS Hulk
85442027,361,0.140446106,7767457,25700000,996.8333333,2943,0,85300000,0,DoS Hulk
99999612,1101,0.140000543,7692277.846,27600000,907.2857143,12998,0,99400000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
100286679,1098,0.159542625,6685778.6,25700000,793.3125,998,0,99700000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
84338158,736,0.154141379,7028179.833,24200000,948.5384615,1990,0,84000000,0,DoS Hulk
1005,0,1990.049751,1005,0,0,0,0,0,0,DoS Hulk
68546609,364,0.189651978,5712217.417,19700000,919.9230769,1989,0,68400000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
85207093,331,0.140833346,7746099.364,25600000,993.8333333,10,0,85100000,0,DoS Hulk
86088102,360,0.151008092,7174008.5,24800000,920.0769231,19011,0,85900000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
100449705,660,0.11946277,9131791.364,30200000,1021.75,12003,0,100000000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
98223913,367,0.132350663,8185326.083,28400000,920.1538462,5,0,98200000,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
2460,372,4065.04065,273.3333333,567.4312734,1196.7,0,0,0,0,DoS Hulk
99975682,425,0.130031621,8331306.833,28800000,925.0769231,11021,0,99900000,0,DoS Hulk
97834390,305,0.163541675,6522292.667,25300000,743.75,1177,0,97800000,0,DoS Hulk
188,0,10638.29787,188,0,0,0,0,0,0,DoS Hulk
83432083,376,0.143829563,7584734.818,25100000,997.5833333,983,0,83300000,0,DoS Hulk
84987151,650,0.152964299,7082262.583,24400000,942.3846154,11009,0,84600000,0,DoS Hulk
100286872,369,0.129628133,8357239.333,28900000,920.7692308,10992,0,100000000,0,DoS Hulk
988,6,4048.582996,329.3333333,566.9588462,1.5,0,0,0,0,DoS Hulk
99449911,405,0.150829698,7103565.071,26500000,800,1019,0,99300000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
84269199,318,0.17800098,6019228.5,22500000,794.2,992,0,84100000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
84099251,328,0.166469972,6469173.154,23300000,851.6428571,1015,0,84000000,0,DoS Hulk
99019689,359,0.141386023,7616899.154,27500000,853.8571429,3006,0,99000000,0,DoS Hulk
86034047,351,0.15110297,7169503.917,24800000,918.9230769,995,0,85900000,0,DoS Hulk
67855557,326,0.206320611,5219658.231,18800000,851.5,1966,0,67700000,0,DoS Hulk
100158719,360,0.139778146,7704516.846,27700000,853.9285714,1011,0,100000000,0,DoS Hulk
67282,18,74.31408103,16820.5,31935.29713,7,0,0,0,0,DoS Hulk
98578164,397,0.142019281,7582935.692,27300000,857,11002,0,98600000,0,DoS Hulk
85180044,646,0.140878068,7743640.364,25600000,1020.083333,1039,0,84900000,0,DoS Hulk
98362263,382,0.121998006,8942023.909,29700000,998.5833333,11984,0,98300000,0,DoS Hulk
101035645,764,0.128667462,8419637.083,29100000,951.1538462,10992,0,101000000,0,DoS Hulk
98184236,343,0.132404147,8182019.667,28300000,918.3076923,981,0,98200000,0,DoS Hulk
98569592,1484,0.162321865,6571306.133,25200000,817.4375,10,0,97600000,0,DoS Hulk
1001,0,1998.001998,1001,0,0,0,0,0,0,DoS Hulk
85567014,422,0.163614451,6582078,23700000,858.3571429,1953,0,85400000,0,DoS Hulk
84396001,414,0.17773354,6028285.786,22500000,800.6,1992,0,84200000,0,DoS Hulk
67388650,363,0.192910824,5615720.833,19400000,920.3076923,10941,0,67200000,0,DoS Hulk
85026032,341,0.141133247,7729639.273,25600000,994.6666667,5,0,84900000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
12005,12,249.8958767,6002.5,8415.277803,6,0,0,0,0,DoS Hulk
98759680,343,0.131632666,8229973.333,28500000,918.3076923,1986,0,98600000,0,DoS Hulk
83741200,966,0.179123299,5981514.286,22200000,837.4,1998,0,83200000,0,DoS Hulk
82601668,358,0.145275517,7509242.545,24900000,996.0833333,3195,0,82400000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
99435838,336,0.160907781,6629055.867,25400000,745.6875,1001,0,98300000,0,DoS Hulk
97909027,333,0.163417005,6527268.467,25300000,745.5,1010,0,97900000,0,DoS Hulk
85425064,325,0.152180161,7118755.333,24600000,917.3846154,11007,0,85300000,0,DoS Hulk
99598723,304,0.16064463,6639914.867,25700000,743.6875,1978,0,99600000,0,DoS Hulk
82916325,365,0.168844917,6378178.846,22700000,854.2857143,798,0,81800000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
2,0,1000000,2,0,0,0,0,0,0,DoS Hulk
84831355,368,0.129669036,8483135.5,26800000,1088.090909,8997,0,84700000,0,DoS Hulk
99423631,338,0.130753623,8285302.583,28600000,918.3846154,12986,0,99200000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
83691125,379,0.155333077,6974260.417,24100000,921.0769231,2006,0,83500000,0,DoS Hulk
68200522,378,0.175951732,6200047.455,20500000,997.75,5,0,68100000,0,DoS Hulk
5,0,400000,5,0,0,0,0,0,0,DoS Hulk
981,0,2038.735984,981,0,0,0,0,0,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
98425676,360,0.121919406,8947788.727,29700000,996.25,1007,0,98400000,0,DoS Hulk
100299646,348,0.139581749,7715357.385,27800000,853.0714286,10,0,100000000,0,DoS Hulk
85286239,352,0.152427873,7107186.583,24600000,919.4615385,11966,0,85100000,0,DoS Hulk
99608841,365,0.140549773,7662218.538,27600000,854.2857143,1996,0,99500000,0,DoS Hulk
963,0,2076.843198,963,0,0,0,0,0,0,DoS Hulk
86837965,310,0.184251209,5789197.667,21600000,744.0625,4,0,83800000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
12559,12,318.4966956,4186.333333,6739.807737,4.5,0,0,0,0,DoS Hulk
98250683,327,0.132314602,8187556.917,28400000,917.0769231,1180,0,98200000,0,DoS Hulk
84935552,417,0.176604492,6066825.143,22700000,800.8,1020,0,84800000,0,DoS Hulk
68451014,338,0.204525823,5265462.615,18700000,852.3571429,1000,0,67500000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
414504,736,24.12521954,46056,87287.97191,1233.1,0,0,0,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
48,0,41666.66667,48,0,0,0,0,0,0,DoS Hulk
991,0,2018.163471,991,0,0,0,0,0,0,DoS Hulk
98689741,423,0.141858717,7591518.538,27400000,858.4285714,998,0,98700000,0,DoS Hulk
5,0,400000,5,0,0,0,0,0,0,DoS Hulk
85787226,293,0.151537713,7148935.5,24700000,914.4615385,993,0,85600000,0,DoS Hulk
98425898,372,0.121919131,8947808.909,29700000,997.25,1,0,98400000,0,DoS Hulk
98715006,320,0.151952582,7051071.857,26400000,794.3333333,1006,0,98700000,0,DoS Hulk
98865672,379,0.14160628,7605051.692,27400000,855.2857143,1968,0,98700000,0,DoS Hulk
83290322,364,0.168086756,6406947.846,23100000,854.2142857,988,0,83100000,0,DoS Hulk
85013288,355,0.152917271,7084440.667,24500000,919.2307692,5,0,84900000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
100162731,412,0.1497563,7154480.786,26700000,800.4666667,1985,0,100000000,0,DoS Hulk
100115765,402,0.12984968,8342980.417,28900000,922.8461538,989,0,100000000,0,DoS Hulk
98924706,353,0.141521775,7609592.769,27400000,853.4285714,994,0,98900000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
101031660,706,0.128672537,8419305,29100000,946.2307692,1031,0,101000000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
98788664,351,0.121471427,8980787.636,29700000,996,12993,0,98600000,0,DoS Hulk
85399031,664,0.187355756,5693268.733,22000000,766.1875,1980,0,85000000,0,DoS Hulk
98735822,401,0.162048583,6582388.133,25500000,749.75,1987,0,98600000,0,DoS Hulk
85081194,353,0.17630218,6077228.143,22700000,796.5333333,989,0,84900000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
100008723,382,0.119989533,9091702.091,30100000,998.0833333,987,0,99900000,0,DoS Hulk
149636,380,60.14595418,18704.5,46911.71383,1330.555556,0,0,0,0,DoS Hulk
85171299,332,0.140892532,7742845.364,25600000,993.9166667,1971,0,85000000,0,DoS Hulk
99868693,391,0.110144628,9986869.3,31500000,1090.181818,10019,0,99700000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
84953295,329,0.176567607,6068092.5,22700000,794.9333333,2009,0,84800000,0,DoS Hulk
98270355,377,0.152640132,7019311.071,26200000,798.1333333,979,0,98200000,0,DoS Hulk
85224424,354,0.164272157,6555724.923,23600000,853.5,5,0,85100000,0,DoS Hulk
83780120,1212,0.202912099,5236257.5,20700000,753.3529412,998,0,82800000,0,DoS Hulk
83089102,409,0.168493818,6391469.385,23000000,857.4285714,1991,0,82900000,0,DoS Hulk
3,0,666666.6667,3,0,0,0,0,0,0,DoS Hulk
84599215,366,0.17730661,6042801.071,22600000,797.4,1065,0,84500000,0,DoS Hulk
98176518,326,0.112043085,9817651.8,31000000,1083.727273,2,0,98200000,0,DoS Hulk
85256391,366,0.187669215,5683759.4,21700000,747.5625,1008,0,84300000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
149736,282,66.78420687,16637.33333,46057.88329,1187.7,0,0,0,0,DoS Hulk
99940692,359,0.130077146,8328391,28800000,919.5384615,2009,0,99800000,0,DoS Hulk
100113804,355,0.139840856,7701061.846,27700000,853.5714286,972,0,100000000,0,DoS Hulk
95659723,362,0.135898366,7971643.583,27600000,919.7692308,725,0,95600000,0,DoS Hulk
146751,301,54.51410893,20964.42857,51062.91224,1487,0,0,0,0,DoS Hulk
99481332,364,0.140729921,7652410.154,27500000,854.2142857,1021,0,99300000,0,DoS Hulk
97879838,329,0.112382695,9787983.8,30900000,1084.545455,13003,0,97900000,0,DoS Hulk
32095,18,155.7875058,8023.75,15376.67713,7,0,0,0,0,DoS Hulk
10999,18,363.6694245,3666.333333,6326.040257,6,0,0,0,0,DoS Hulk
85264216,381,0.187651992,5684281.067,22000000,748.5,1989,0,85100000,0,DoS Hulk
980,0,6122.44898,196,433.7983402,0,0,0,0,0,DoS Hulk
85375115,345,0.14055618,7761374.091,25700000,995.5,9994,0,85200000,0,DoS Hulk
1,0,2000000,1,0,0,0,0,0,0,DoS Hulk
98406483,340,0.14226705,7569729.462,27200000,852.5,3116,0,98200000,0,DoS Hulk
100520398,350,0.119378755,9138218,29300000,995.4166667,16,0,97500000,0,DoS Hulk
150500,359,59.80066445,18812.5,48775.23206,1328.222222,0,0,0,0,DoS Hulk
85447984,359,0.18724842,5696532.267,21800000,747.125,1153,0,84400000,0,DoS Hulk
2989,0,2007.360321,597.8,893.2254475,0,0,0,0,0,DoS Hulk
35505,393,253.4854246,4438.125,8636.859787,1332,0,0,0,0,DoS Hulk
82015238,377,0.134121418,8201523.8,25900000,1088.363636,467,0,81900000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
85635933,324,0.163482775,6587379.462,23700000,851.3571429,867,0,85500000,0,DoS Hulk
1116,0,4480.286738,279,81.78426907,0,0,0,0,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
85650250,296,0.163455448,6588480.769,23700000,849.3571429,987,0,85500000,0,DoS Hulk
99069055,362,0.14131557,7620696.538,27400000,854.0714286,2035,0,98900000,0,DoS Hulk
86000423,354,0.127906348,8600042.3,27100000,1086.818182,11836,0,85800000,0,DoS Hulk
84558162,309,0.153740333,7046513.5,24400000,916.1538462,10985,0,84400000,0,DoS Hulk
98323747,312,0.132216279,8193645.583,28400000,916.3846154,12014,0,98300000,0,DoS Hulk
4,0,500000,4,0,0,0,0,0,0,DoS Hulk
84796156,358,0.153308836,7066346.333,24400000,919.9230769,9989,0,84600000,0,DoS Hulk
122,0,16393.44262,122,0,0,0,0,0,0,DoS Hulk
98375661,350,0.142311623,7567358.538,27300000,853.2142857,994,0,98400000,0,DoS Hulk
85250199,688,0.152492313,7104183.25,24500000,944.8461538,1978,0,84900000,0,DoS Hulk
12959,12,308.6657921,4319.666667,7021.077719,4.5,0,0,0,0,DoS Hulk
85011308,368,0.152920833,7084275.667,24500000,920.2307692,3993,0,84900000,0,DoS Hulk
85586819,370,0.128524464,8558681.9,27000000,1088.272727,4006,0,85400000,0,DoS Hulk
99603828,375,0.150596622,7114559.143,26600000,798,1901,0,99500000,0,DoS Hulk
